[COMET X-RAY MEASUREMENT]
Filename,,C:\CRData\9Dec2020-1-52P.csv
Date,,9/12/2020
Chamber,,PTW 30013 6533
Description,,Standard ratio measurement
Software,,S:\Medical_Rad\Radiotherapy\Ionizing Radiation\IRS Inhouse Software\Twin Weblines LEX and MEX\Twin Webline Comet v8_0-PRODUCTION.vi
Backgrounds,,90
Measurements,,30
Trolley (mm),,1090
SCD (mm),,1000
Aperture wheel,,2 CM
Comment,,client chamber measurement set 2
Monitor electrometer range,,Medium
Monitor HV,,300
MEFAC-IC electrometer range,,Low
IC HV,,-360
[DATA]
kV,mA,BarCode,XraysOn,HVLFilter(mm),Filter,FilterReady,HVLReady,N,Current1(pA),Current2(pA),P(kPa),T(MC),T(Air),T(SC),H(%),Comment
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,1,0.250000,0.005000,101.274000,21.868837,21.634152,22.478532,46.965453,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,2,0.100000,0.005000,101.274000,21.868837,21.634152,22.478532,46.965453,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,3,0.500000,0.005000,101.274000,21.868837,21.634152,22.478532,46.965453,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,4,0.350000,0.004000,101.274000,21.868837,21.634152,22.478532,46.965453,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,5,0.500000,0.004000,101.274000,21.868837,21.634152,22.478532,46.965453,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,6,1.000000,0.004000,101.274000,21.868837,21.634152,22.478532,46.965453,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,7,0.450000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,8,0.500000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,9,0.050000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,10,0.400000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,11,0.150000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,12,0.250000,0.003000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,13,0.000000,0.003000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,14,0.000000,0.003000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,15,0.250000,0.003000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,16,0.000000,0.003000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,17,0.000000,0.003000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,18,0.000000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,19,0.000000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,20,-0.200000,0.003000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,21,0.200000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,22,0.300000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,23,0.250000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,24,0.050000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,25,0.050000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,26,0.000000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,27,0.550000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,28,0.500000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,29,0.200000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,30,0.350000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,31,0.200000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,32,0.000000,0.003000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,33,0.000000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,34,0.000000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,35,0.000000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,36,0.000000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,37,-0.100000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,38,-0.300000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,39,-0.350000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,40,0.150000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,41,-0.250000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,42,0.000000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,43,-0.150000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,44,0.150000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,45,0.200000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,46,0.100000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,47,0.000000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,48,0.000000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,49,0.000000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,50,0.000000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,51,0.050000,0.003000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,52,0.000000,0.003000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,53,-0.200000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,54,0.000000,0.003000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,55,0.050000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,56,0.550000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,57,0.350000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,58,0.100000,0.003000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,59,0.300000,0.003000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,60,0.650000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,61,0.200000,0.003000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,62,0.150000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,63,0.300000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,64,0.200000,0.003000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,65,0.650000,0.003000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,66,0.300000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,67,0.300000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,68,-0.350000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,69,-0.050000,0.003000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,70,-0.350000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,71,-0.350000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,72,-0.150000,0.004000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,73,0.000000,0.003000,101.273000,21.865887,21.621588,22.478716,46.969706,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,74,0.000000,0.004000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,75,-0.150000,0.004000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,76,-0.150000,0.003000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,77,0.100000,0.004000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,78,-0.300000,0.003000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,79,0.000000,0.003000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,80,-0.050000,0.003000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,81,0.450000,0.003000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,82,0.000000,0.003000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,83,0.350000,0.004000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,84,0.200000,0.003000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,85,-0.050000,0.003000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,86,0.000000,0.004000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,87,-0.050000,0.004000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,88,0.000000,0.004000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,89,-0.250000,0.003000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,FALSE,0.000000,NXJ40,FALSE,TRUE,90,-0.100000,0.003000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,1,3776.000000,-36.860000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,2,3777.000000,-36.860000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,3,3775.000000,-36.850000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,4,3775.000000,-36.850000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,5,3776.000000,-36.850000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,6,3775.000000,-36.840000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,7,3776.000000,-36.840000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,8,3776.000000,-36.840000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,9,3777.000000,-36.840000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,10,3777.000000,-36.840000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,11,3777.000000,-36.840000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,12,3777.000000,-36.840000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,13,3776.000000,-36.840000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,14,3778.000000,-36.840000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,15,3777.000000,-36.840000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,16,3778.000000,-36.830000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,17,3777.000000,-36.830000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,18,3778.000000,-36.830000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,19,3779.000000,-36.840000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,20,3778.000000,-36.840000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,21,3778.000000,-36.840000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,22,3777.000000,-36.840000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,23,3778.000000,-36.840000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,24,3778.000000,-36.840000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,25,3778.000000,-36.840000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,26,3779.000000,-36.840000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,27,3779.000000,-36.850000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,28,3780.000000,-36.850000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,29,3779.000000,-36.850000,101.271000,21.852796,21.610824,22.479470,46.990731,client chamber measurement set 2
40.000000,20.000000,NXB,TRUE,0.000000,NXJ40,FALSE,TRUE,30,3779.000000,-36.850000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,1,5466.000000,-52.210000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,2,5466.000000,-52.220000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,3,5466.000000,-52.220000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,4,5467.000000,-52.220000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,5,5468.000000,-52.230000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,6,5467.000000,-52.240000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,7,5467.000000,-52.240000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,8,5467.000000,-52.250000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,9,5467.000000,-52.250000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,10,5468.000000,-52.250000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,11,5468.000000,-52.240000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,12,5468.000000,-52.240000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,13,5468.000000,-52.240000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,14,5467.000000,-52.240000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,15,5468.000000,-52.250000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,16,5468.000000,-52.240000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,17,5469.000000,-52.240000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,18,5468.000000,-52.240000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,19,5469.000000,-52.240000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,20,5468.000000,-52.240000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,21,5468.000000,-52.240000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,22,5468.000000,-52.240000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,23,5469.000000,-52.240000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,24,5469.000000,-52.240000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,25,5467.000000,-52.250000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,26,5470.000000,-52.250000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,27,5468.000000,-52.250000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,28,5469.000000,-52.250000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,29,5469.000000,-52.250000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
50.000000,20.000000,NXB,TRUE,0.000000,NXJ50,FALSE,TRUE,30,5468.000000,-52.250000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
60.000000,20.000000,NXB,TRUE,0.000000,NXJ60,FALSE,TRUE,1,7116.000000,-66.890000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
60.000000,20.000000,NXB,TRUE,0.000000,NXJ60,FALSE,TRUE,2,7116.000000,-66.760000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
60.000000,20.000000,NXB,TRUE,0.000000,NXJ60,FALSE,TRUE,3,7115.000000,-66.880000,101.271000,21.854549,21.605251,22.480596,46.987766,client chamber measurement set 2
